machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
millet;1024;512;1;32;ssandPile;omp_tiled;avx;128;static;cores;rect;none;26193;-1;-1
millet;1024;32;16;32;ssandPile;omp_tiled;avx;128;static;cores;rect;none;15499;-1;-1
millet;1024;32;8;32;ssandPile;omp_tiled;avx;128;static;cores;rect1;none;43601;-1;-1
millet;1024;16;32;32;ssandPile;omp_tiled;avx;128;static;cores;rect1;none;18755;-1;-1
millet;1024;32;32;1;ssandPile;seq;avx;128;;cores;rect1;none;101807;-1;-1
