machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;2048;64;64;8;asandPile;omp;opt1;256;static,1;cores;square;none;702706;-1;-1
miro;2048;256;256;8;asandPile;omp;opt1;256;static,1;cores;square;none;670514;-1;-1
miro;2048;512;512;8;asandPile;omp;opt1;256;static,1;cores;square;none;1158838;-1;-1
miro;2048;64;64;12;asandPile;omp;opt1;256;static,1;cores;square;none;489435;-1;-1
miro;2048;256;256;12;asandPile;omp;opt1;256;static,1;cores;square;none;658480;-1;-1
miro;2048;512;512;12;asandPile;omp;opt1;256;static,1;cores;square;none;1151313;-1;-1
miro;2048;64;64;16;asandPile;omp;opt1;256;static,1;cores;square;none;490734;-1;-1
miro;2048;256;256;16;asandPile;omp;opt1;256;static,1;cores;square;none;344750;-1;-1
miro;2048;512;512;16;asandPile;omp;opt1;256;static,1;cores;square;none;1157077;-1;-1
miro;2048;64;64;20;asandPile;omp;opt1;256;static,1;cores;square;none;388428;-1;-1
miro;2048;256;256;20;asandPile;omp;opt1;256;static,1;cores;square;none;363728;-1;-1
miro;2048;512;512;20;asandPile;omp;opt1;256;static,1;cores;square;none;1158959;-1;-1
miro;2048;64;64;24;asandPile;omp;opt1;256;static,1;cores;square;none;458823;-1;-1
miro;2048;256;256;24;asandPile;omp;opt1;256;static,1;cores;square;none;350746;-1;-1
miro;2048;512;512;24;asandPile;omp;opt1;256;static,1;cores;square;none;1161134;-1;-1
miro;2048;64;64;28;asandPile;omp;opt1;256;static,1;cores;square;none;429222;-1;-1
miro;2048;256;256;28;asandPile;omp;opt1;256;static,1;cores;square;none;448725;-1;-1
miro;2048;512;512;28;asandPile;omp;opt1;256;static,1;cores;square;none;1536582;-1;-1
miro;2048;64;64;32;asandPile;omp;opt1;256;static,1;cores;square;none;441547;-1;-1
miro;2048;256;256;32;asandPile;omp;opt1;256;static,1;cores;square;none;437896;-1;-1
miro;2048;512;512;32;asandPile;omp;opt1;256;static,1;cores;square;none;1538738;-1;-1
miro;2048;64;64;36;asandPile;omp;opt1;256;static,1;cores;square;none;355174;-1;-1
miro;2048;256;256;36;asandPile;omp;opt1;256;static,1;cores;square;none;462161;-1;-1
miro;2048;512;512;36;asandPile;omp;opt1;256;static,1;cores;square;none;1533407;-1;-1
miro;2048;64;64;40;asandPile;omp;opt1;256;static,1;cores;square;none;338286;-1;-1
miro;2048;256;256;40;asandPile;omp;opt1;256;static,1;cores;square;none;442816;-1;-1
miro;2048;512;512;40;asandPile;omp;opt1;256;static,1;cores;square;none;1537933;-1;-1
miro;2048;64;64;44;asandPile;omp;opt1;256;static,1;cores;square;none;305733;-1;-1
miro;2048;256;256;44;asandPile;omp;opt1;256;static,1;cores;square;none;441484;-1;-1
miro;2048;512;512;44;asandPile;omp;opt1;256;static,1;cores;square;none;1547560;-1;-1
miro;2048;64;64;48;asandPile;omp;opt1;256;static,1;cores;square;none;16352231;-1;-1
miro;2048;256;256;48;asandPile;omp;opt1;256;static,1;cores;square;none;16370919;-1;-1
miro;2048;512;512;48;asandPile;omp;opt1;256;static,1;cores;square;none;16129367;-1;-1
miro;2048;128;4;1;asandPile;omp;opt1;256;static;cores;line;none;10728965;-1;-1
miro;2048;256;4;1;asandPile;omp;opt1;256;static;cores;line;none;10633136;-1;-1
miro;2048;512;4;1;asandPile;omp;opt1;256;static;cores;line;none;10612198;-1;-1
miro;2048;1024;4;1;asandPile;omp;opt1;256;static;cores;line;none;10569185;-1;-1
miro;2048;2048;4;1;asandPile;omp;opt1;18;static;cores;line;none;272640;-1;-1
miro;2048;128;8;1;asandPile;omp;opt1;256;static;cores;line;none;7559359;-1;-1
miro;2048;256;8;1;asandPile;omp;opt1;256;static;cores;line;none;7558694;-1;-1
miro;2048;512;8;1;asandPile;omp;opt1;256;static;cores;line;none;7565053;-1;-1
miro;2048;1024;8;1;asandPile;omp;opt1;256;static;cores;line;none;7469758;-1;-1
miro;2048;2048;8;1;asandPile;omp;opt1;48;static;cores;line;none;676291;-1;-1
miro;2048;128;16;1;asandPile;omp;opt1;256;static;cores;line;none;6068604;-1;-1
miro;2048;256;16;1;asandPile;omp;opt1;256;static;cores;line;none;6131086;-1;-1
miro;2048;512;16;1;asandPile;omp;opt1;256;static;cores;line;none;5997378;-1;-1
miro;2048;1024;16;1;asandPile;omp;opt1;256;static;cores;line;none;5938784;-1;-1
miro;2048;128;32;1;asandPile;omp;opt1;256;static;cores;line;none;5658867;-1;-1
miro;2048;256;32;1;asandPile;omp;opt1;256;static;cores;line;none;5345089;-1;-1
miro;2048;512;32;1;asandPile;omp;opt1;256;static;cores;line;none;5212532;-1;-1
miro;2048;1024;32;1;asandPile;omp;opt1;256;static;cores;line;none;5149680;-1;-1
miro;2048;128;64;1;asandPile;omp;opt1;256;static;cores;line;none;5207733;-1;-1
miro;2048;256;64;1;asandPile;omp;opt1;256;static;cores;line;none;4932052;-1;-1
miro;2048;512;64;1;asandPile;omp;opt1;256;static;cores;line;none;4804085;-1;-1
miro;2048;1024;64;1;asandPile;omp;opt1;256;static;cores;line;none;4767908;-1;-1
miro;2048;128;128;1;asandPile;omp;opt1;256;static;cores;line;none;5003972;-1;-1
miro;2048;256;128;1;asandPile;omp;opt1;256;static;cores;line;none;4758639;-1;-1
miro;2048;512;128;1;asandPile;omp;opt1;256;static;cores;line;none;4634813;-1;-1
miro;2048;1024;128;1;asandPile;omp;opt1;256;static;cores;line;none;4573364;-1;-1
miro;2048;128;4;4;asandPile;omp;opt1;256;static;cores;line;none;2724442;-1;-1
miro;2048;256;4;4;asandPile;omp;opt1;256;static;cores;line;none;2669637;-1;-1
miro;2048;512;4;4;asandPile;omp;opt1;256;static;cores;line;none;2686097;-1;-1
miro;2048;1024;4;4;asandPile;omp;opt1;256;static;cores;line;none;2677299;-1;-1
miro;2048;2048;4;4;asandPile;omp;opt1;18;static;cores;line;none;71357;-1;-1
miro;2048;128;8;4;asandPile;omp;opt1;256;static;cores;line;none;1904904;-1;-1
miro;2048;256;8;4;asandPile;omp;opt1;256;static;cores;line;none;1915406;-1;-1
miro;2048;512;8;4;asandPile;omp;opt1;256;static;cores;line;none;1892622;-1;-1
miro;2048;1024;8;4;asandPile;omp;opt1;256;static;cores;line;none;1898535;-1;-1
miro;2048;2048;8;4;asandPile;omp;opt1;48;static;cores;line;none;175687;-1;-1
miro;2048;128;16;4;asandPile;omp;opt1;256;static;cores;line;none;1563029;-1;-1
miro;2048;256;16;4;asandPile;omp;opt1;256;static;cores;line;none;1531469;-1;-1
miro;2048;512;16;4;asandPile;omp;opt1;256;static;cores;line;none;1515643;-1;-1
miro;2048;1024;16;4;asandPile;omp;opt1;256;static;cores;line;none;1492061;-1;-1
miro;2048;128;32;4;asandPile;omp;opt1;256;static;cores;line;none;1402928;-1;-1
miro;2048;256;32;4;asandPile;omp;opt1;256;static;cores;line;none;1336629;-1;-1
miro;2048;512;32;4;asandPile;omp;opt1;256;static;cores;line;none;1316345;-1;-1
miro;2048;1024;32;4;asandPile;omp;opt1;256;static;cores;line;none;1311571;-1;-1
miro;2048;128;64;4;asandPile;omp;opt1;256;static;cores;line;none;1280860;-1;-1
miro;2048;256;64;4;asandPile;omp;opt1;256;static;cores;line;none;1231193;-1;-1
miro;2048;512;64;4;asandPile;omp;opt1;256;static;cores;line;none;1216508;-1;-1
miro;2048;1024;64;4;asandPile;omp;opt1;256;static;cores;line;none;1206060;-1;-1
miro;2048;128;128;4;asandPile;omp;opt1;256;static;cores;line;none;1239660;-1;-1
miro;2048;256;128;4;asandPile;omp;opt1;256;static;cores;line;none;1199063;-1;-1
miro;2048;512;128;4;asandPile;omp;opt1;256;static;cores;line;none;1180143;-1;-1
miro;2048;1024;128;4;asandPile;omp;opt1;256;static;cores;line;none;1169397;-1;-1
miro;2048;128;4;8;asandPile;omp;opt1;256;static;cores;line;none;1355832;-1;-1
