machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;2048;64;64;1;asandPile;omp;opt1;256;static;cores;square;spirals;1652317;-1;-1
miro;2048;256;256;1;asandPile;omp;opt1;256;static;cores;square;spirals;1287384;-1;-1
miro;2048;512;512;1;asandPile;omp;opt1;256;static;cores;square;spirals;1188076;-1;-1
miro;2048;64;64;4;asandPile;omp;opt1;256;static;cores;square;spirals;446467;-1;-1
miro;2048;256;256;4;asandPile;omp;opt1;256;static;cores;square;spirals;316656;-1;-1
miro;2048;512;512;4;asandPile;omp;opt1;256;static;cores;square;spirals;302177;-1;-1
miro;2048;64;64;8;asandPile;omp;opt1;256;static;cores;square;spirals;267700;-1;-1
miro;2048;256;256;8;asandPile;omp;opt1;256;static;cores;square;spirals;173619;-1;-1
miro;2048;512;512;8;asandPile;omp;opt1;256;static;cores;square;spirals;313696;-1;-1
miro;2048;64;64;12;asandPile;omp;opt1;256;static;cores;square;spirals;200830;-1;-1
miro;2048;256;256;12;asandPile;omp;opt1;256;static;cores;square;spirals;168975;-1;-1
miro;2048;512;512;12;asandPile;omp;opt1;256;static;cores;square;spirals;311417;-1;-1
miro;2048;64;64;16;asandPile;omp;opt1;256;static;cores;square;spirals;162616;-1;-1
miro;2048;256;256;16;asandPile;omp;opt1;256;static;cores;square;spirals;138924;-1;-1
miro;2048;512;512;16;asandPile;omp;opt1;256;static;cores;square;spirals;322185;-1;-1
miro;2048;64;64;20;asandPile;omp;opt1;256;static;cores;square;spirals;126802;-1;-1
miro;2048;256;256;20;asandPile;omp;opt1;256;static;cores;square;spirals;137250;-1;-1
miro;2048;512;512;20;asandPile;omp;opt1;256;static;cores;square;spirals;315296;-1;-1
miro;2048;64;64;24;asandPile;omp;opt1;256;static;cores;square;spirals;139301;-1;-1
miro;2048;256;256;24;asandPile;omp;opt1;256;static;cores;square;spirals;139484;-1;-1
miro;2048;512;512;24;asandPile;omp;opt1;256;static;cores;square;spirals;325127;-1;-1
miro;2048;64;64;28;asandPile;omp;opt1;256;static;cores;square;spirals;104818;-1;-1
miro;2048;256;256;28;asandPile;omp;opt1;256;static;cores;square;spirals;144083;-1;-1
miro;2048;512;512;28;asandPile;omp;opt1;256;static;cores;square;spirals;439074;-1;-1
miro;2048;64;64;32;asandPile;omp;opt1;256;static;cores;square;spirals;94168;-1;-1
miro;2048;256;256;32;asandPile;omp;opt1;256;static;cores;square;spirals;139126;-1;-1
miro;2048;512;512;32;asandPile;omp;opt1;256;static;cores;square;spirals;458766;-1;-1
miro;2048;64;64;36;asandPile;omp;opt1;256;static;cores;square;spirals;85619;-1;-1
miro;2048;256;256;36;asandPile;omp;opt1;256;static;cores;square;spirals;150659;-1;-1
miro;2048;512;512;36;asandPile;omp;opt1;256;static;cores;square;spirals;435090;-1;-1
miro;2048;64;64;40;asandPile;omp;opt1;256;static;cores;square;spirals;83088;-1;-1
miro;2048;256;256;40;asandPile;omp;opt1;256;static;cores;square;spirals;121961;-1;-1
miro;2048;512;512;40;asandPile;omp;opt1;256;static;cores;square;spirals;443419;-1;-1
miro;2048;64;64;44;asandPile;omp;opt1;256;static;cores;square;spirals;78191;-1;-1
miro;2048;256;256;44;asandPile;omp;opt1;256;static;cores;square;spirals;123088;-1;-1
miro;2048;512;512;44;asandPile;omp;opt1;256;static;cores;square;spirals;442063;-1;-1
miro;2048;64;64;48;asandPile;omp;opt1;256;static;cores;square;spirals;15468333;-1;-1
miro;2048;256;256;48;asandPile;omp;opt1;256;static;cores;square;spirals;15949498;-1;-1
miro;2048;512;512;48;asandPile;omp;opt1;256;static;cores;square;spirals;16181551;-1;-1
miro;2048;64;64;1;asandPile;omp;opt1;256;static,1;cores;square;spirals;1891735;-1;-1
miro;2048;256;256;1;asandPile;omp;opt1;256;static,1;cores;square;spirals;1320197;-1;-1
miro;2048;512;512;1;asandPile;omp;opt1;256;static,1;cores;square;spirals;1196260;-1;-1
miro;2048;64;64;4;asandPile;omp;opt1;256;static,1;cores;square;spirals;502129;-1;-1
miro;2048;256;256;4;asandPile;omp;opt1;256;static,1;cores;square;spirals;344526;-1;-1
miro;2048;512;512;4;asandPile;omp;opt1;256;static,1;cores;square;spirals;308794;-1;-1
