machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;8192;4096;32;1;asandPile;omp;opt1;16;static;cores;line;alea;1197871;-1;-1
miro;8192;256;64;1;asandPile;omp;opt1;16;static;cores;line;alea;1848248;-1;-1
miro;8192;512;64;1;asandPile;omp;opt1;16;static;cores;line;alea;1428727;-1;-1
miro;8192;1024;64;1;asandPile;omp;opt1;16;static;cores;line;alea;1248131;-1;-1
miro;8192;2048;64;1;asandPile;omp;opt1;16;static;cores;line;alea;1218704;-1;-1
miro;8192;4096;64;1;asandPile;omp;opt1;16;static;cores;line;alea;1198115;-1;-1
miro;8192;256;128;1;asandPile;omp;opt1;16;static;cores;line;alea;1843753;-1;-1
miro;8192;512;128;1;asandPile;omp;opt1;16;static;cores;line;alea;1425411;-1;-1
miro;8192;1024;128;1;asandPile;omp;opt1;16;static;cores;line;alea;1249229;-1;-1
miro;8192;2048;128;1;asandPile;omp;opt1;16;static;cores;line;alea;1216775;-1;-1
miro;8192;4096;128;1;asandPile;omp;opt1;16;static;cores;line;alea;1203001;-1;-1
miro;8192;256;256;1;asandPile;omp;opt1;16;static;cores;line;alea;1833532;-1;-1
miro;8192;512;256;1;asandPile;omp;opt1;16;static;cores;line;alea;1422562;-1;-1
miro;8192;1024;256;1;asandPile;omp;opt1;16;static;cores;line;alea;1244313;-1;-1
miro;8192;2048;256;1;asandPile;omp;opt1;16;static;cores;line;alea;1219705;-1;-1
miro;8192;4096;256;1;asandPile;omp;opt1;16;static;cores;line;alea;1199850;-1;-1
miro;8192;256;4;4;asandPile;omp;opt1;16;static;cores;line;alea;388939;-1;-1
miro;8192;512;4;4;asandPile;omp;opt1;16;static;cores;line;alea;401266;-1;-1
miro;8192;1024;4;4;asandPile;omp;opt1;16;static;cores;line;alea;332834;-1;-1
miro;8192;2048;4;4;asandPile;omp;opt1;16;static;cores;line;alea;323842;-1;-1
miro;8192;4096;4;4;asandPile;omp;opt1;16;static;cores;line;alea;310401;-1;-1
miro;8192;256;8;4;asandPile;omp;opt1;16;static;cores;line;alea;400268;-1;-1
miro;8192;512;8;4;asandPile;omp;opt1;16;static;cores;line;alea;402559;-1;-1
miro;8192;1024;8;4;asandPile;omp;opt1;16;static;cores;line;alea;327794;-1;-1
miro;8192;2048;8;4;asandPile;omp;opt1;16;static;cores;line;alea;319826;-1;-1
miro;8192;4096;8;4;asandPile;omp;opt1;16;static;cores;line;alea;311767;-1;-1
miro;8192;256;16;4;asandPile;omp;opt1;16;static;cores;line;alea;457913;-1;-1
miro;8192;512;16;4;asandPile;omp;opt1;16;static;cores;line;alea;370392;-1;-1
miro;8192;1024;16;4;asandPile;omp;opt1;16;static;cores;line;alea;330589;-1;-1
miro;8192;2048;16;4;asandPile;omp;opt1;16;static;cores;line;alea;316435;-1;-1
miro;8192;4096;16;4;asandPile;omp;opt1;16;static;cores;line;alea;312961;-1;-1
miro;8192;256;32;4;asandPile;omp;opt1;16;static;cores;line;alea;488896;-1;-1
miro;8192;512;32;4;asandPile;omp;opt1;16;static;cores;line;alea;370089;-1;-1
miro;8192;1024;32;4;asandPile;omp;opt1;16;static;cores;line;alea;325273;-1;-1
miro;8192;2048;32;4;asandPile;omp;opt1;16;static;cores;line;alea;315370;-1;-1
miro;8192;4096;32;4;asandPile;omp;opt1;16;static;cores;line;alea;313445;-1;-1
miro;8192;256;64;4;asandPile;omp;opt1;16;static;cores;line;alea;496136;-1;-1
miro;8192;512;64;4;asandPile;omp;opt1;16;static;cores;line;alea;368893;-1;-1
miro;8192;1024;64;4;asandPile;omp;opt1;16;static;cores;line;alea;327884;-1;-1
miro;8192;2048;64;4;asandPile;omp;opt1;16;static;cores;line;alea;316924;-1;-1
miro;8192;4096;64;4;asandPile;omp;opt1;16;static;cores;line;alea;315158;-1;-1
miro;8192;256;128;4;asandPile;omp;opt1;16;static;cores;line;alea;494667;-1;-1
miro;8192;512;128;4;asandPile;omp;opt1;16;static;cores;line;alea;369434;-1;-1
miro;8192;1024;128;4;asandPile;omp;opt1;16;static;cores;line;alea;330790;-1;-1
miro;8192;2048;128;4;asandPile;omp;opt1;16;static;cores;line;alea;317806;-1;-1
miro;8192;4096;128;4;asandPile;omp;opt1;16;static;cores;line;alea;314139;-1;-1
miro;8192;256;256;4;asandPile;omp;opt1;16;static;cores;line;alea;493608;-1;-1
miro;8192;512;256;4;asandPile;omp;opt1;16;static;cores;line;alea;369042;-1;-1
miro;8192;1024;256;4;asandPile;omp;opt1;16;static;cores;line;alea;327249;-1;-1
